0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7705858685578763,0.7507438193106872,0.7400000000000003,0.76011171527159,0.7400000000000003,0.7435878633948768,0.7500588765543099,0.8332947840228127,0.7400000000000004,0.8524223655979654,0.7400000000000003,0.6084239245915768,0.0,0.0,0.5457649922813846,0.0,0.8235796965309621,0.7490338329818798,0.7438289379486792,0.7935596640321896,0.7400000000000004,0.7850849145273978,0.9552235349273678,0.7400000000000004,0.8898800600716672,1.058304397047257,0.7400000000000003,0.3910470912344138,0.0,1.0632588948178423e-08,5.213597239692169e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.7568738805357103,0.7400000000000003,0.743408711673211
0.0,0.0,0.0,0.0,0.0,0.0,0.05855384937389471,0.735189050774722,0.751743296276684,0.7933810907058161,0.8353016702798975,0.8117672425871844,0.8042280219837961,0.8882776597066858,1.3075374675699225,1.1037930574822148,0.9553362952723301,0.7882118925028946,1.0478066874767284,0.2180816873109436,0.0,0.002851214531635775,0.6728773255662187,0.8463760644167869,0.8739948655554798,0.8424031448145267,1.0920786416585908,1.4537137777346554,0.9193623557326257,0.9040794442240341,1.3468243194969587,1.1292867104628894,1.0957998956837671,1.1767667763899365,1.3733617642579694,1.001340904630592,0.0,7.629939773046157e-08,7.446904017049949e-09,0.0,0.0,1.3305864432489045e-07,0.0,0.0,0.6506240293831913,0.7453791525932981,0.75644558992662,0.6829670048136378
0.0,0.0,0.0,0.0,0.0,0.0,0.08410038184660368,0.22078632973951,0.2986915757788953,0.8225400436244411,0.7369034299736804,0.015131392813425138,0.8501158650760781,0.7386670662862241,1.480163702266285,0.7840709019420711,0.9754993826402022,0.7901569412808993,0.8329567139794184,0.8933847855240262,0.004597415335237224,0.0,0.459964836564589,0.5071370545573798,0.8176610378732808,0.7484295452456301,0.7651425295216943,1.4545047614840587,1.1505781741620444,0.9634153050902652,1.4382124562723555,0.9294671461349768,1.337732528216106,0.7471118544670592,1.4119336383574472,0.7521161185750072,0.0,1.882118435929392e-07,3.2077083414114305e-07,0.0,3.155160013326719e-07,3.0679296521979316e-07,6.900781077644191e-07,0.0,0.04508874774846985,0.2720400824548166,0.20131429288980357,0.19584218104460924
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7615304068765409,0.04163301003696188,0.7065301292159863,0.033054403846331425,0.029165128347626856,1.1179304709828286,1.2740394529797416,1.1578535354001875,0.533391202122992,0.9060542634926543,0.1536839364839907,0.8949778697169278,0.0,0.0,0.1326943897871891,0.7016060732477644,0.7545750112035219,0.7234436295317056,1.0929969408174853,0.9682089814894096,1.27795884652345,1.982282576862945,1.5618822117443503,1.4909142253355179,0.7072938342010945,0.9541153505682365,0.10634028269768024,1.1272392939413087,0.17662512219285786,1.2403914583895836e-06,0.0,0.0,0.0,0.0,0.0,1.966108759823143e-06,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7255317496082401,0.0325994955429107,0.13277084297911837,0.9541203327612318,0.7883233499399811,0.730591981477405,0.7835225732237837,1.3588306016082374,0.4086699920712683,0.0,0.6102348773021614,0.8374333820048074,0.4377937544830546,0.0767071296428167,0.4716566171873054,0.3907959182330288,0.5342696969082974,0.8740727175635639,1.3316557518806655,0.9252034623885436,1.4273315231506416,0.8564285540130679,0.027978656625086546,1.3442637959942108,0.7417790100981884,0.0,1.0005635436360103,0.7769577863549815,1.3062287790160942e-06,0.0,0.0,0.0,0.0,0.0,5.6032809516784465e-06,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042784968081700556,0.6498723915027158,0.0,0.6478700218410947,0.7195082539483261,0.9007488197765919,0.5924488986520192,0.689626878168377,0.8691999551728876,1.4078376497942935,0.6573551626407413,0.0,0.6912702875144252,0.0,0.734436062515814,0.006383268029262739,0.003568322139409566,0.6426193058269216,0.6797364600385428,0.9336964355489396,0.8327028081772916,1.5168410002814634,0.7835518990468796,1.0796349355523815,0.3978338850590071,1.0726101416089677,0.9259674791950494,0.2626907982747028,0.03354916389968165,0.9940175124137607,0.6713269482970919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003767542140494509,0.019331169522873042,0.11363120314175612,0.6386931592466948,0.012036345714994413,0.2788840871456652,0.8710069398369711,0.781419103755996,0.7605177618534448,0.8512749105196004,0.8071525378936307,0.6516845655646433,0.20847834464902404,0.6308352410419231,0.642499593222282,0.6165095309806118,0.08868273280395136,0.6696442200649135,0.9959280415029282,0.7659013704707021,1.6575072276584146,0.6540864651470093,0.6248853766311022,0.5757591562114782,1.1214976355672541,1.0410702807967316,0.8285545858781017,0.7416771159670542,0.6437274046723882,0.8484388276061657,0.7445264128007625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07550212765373379,0.05112827155542053,0.06443050276319019,0.0,0.7481529748682709,0.867366935941404,0.7188985207454441,0.7771680940217736,0.6742878992479984,0.6322001514333286,0.5744414764260413,0.12752469492590165,0.30013189807043505,0.22992441009976117,0.5452437131768973,0.6780438566331355,0.6048964684837614,1.720903528253046,0.005418443049904433,0.12649117243778682,0.5786549156749176,0.6798149525223056,0.7108527681461043,1.3106767148645744,0.0,0.7466496841731284,0.08546528601252737,0.8584561291802829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718624387925956,0.7721905872910931,0.13168156674546516,0.6572240872156878,0.2367137533648639,0.3393110502621768,0.0,0.0,0.07524411397745298,0.594036101589955,0.13128564844610413,0.6208219715315573,0.6224080308217304,1.453314315855488,0.09291569970908133,0.03680080789225422,0.6475683893332385,0.5985506160944243,1.2958547604022186,0.6518165475464005,0.608461278290631,0.019254236464991352,0.7671836349700913,0.655240332212335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0095629797566208,0.2643358238147635,0.4944057723411338,0.566366901089569,0.11480107701547973,0.0,0.0,0.0,0.5158456901673093,0.11261272254453936,0.5282503789867152,0.33667294649620694,1.4197938413335742,0.0,0.3206405132659695,0.5120836107072594,0.6327852683415393,0.8156801000275902,1.091492534775385,0.6362541844930331,0.7345532687791578,0.5533441497777021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
