0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.0,0.0,0.0,0.0008048372218485905,0.04,0.05734942002222014,0.24579609781718073,0.6049556024910089,0.6049556024910089,0.6049556024910089,0.6049556024910089,0.45780083120912285,0.06,0.021667062383495014,0.0,0.0,0.0,0.3909160546884093,0.4109160546884093,0.5204433553479524,0.5204433553479524,0.5204433553479524,0.5004433553479524,0.04,0.0,0.0,0.0,0.0018879833567090375,0.034661018512215105,0.30771522095964116,0.6692231093523255,0.6669772605915769,0.6669772605915769,0.6669772605915769,0.25147913836039426,0.3806834782143959,0.3606834782143959,0.3606834782143964,0.3606834782143961,0.3665055276219304,0.009523153994169833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.04,0.030280516208269118,0.061304477147830244,0.0774152864310985,0.02,0.02,0.02,0.02,0.06848632074670628,0.05317394700926782,0.055847731796649314,0.0,0.0,0.0,0.01999999999999999,0.02,0.02,0.02,0.02,3.842680524576373e-05,0.02,0.039999999999999994,0.010364132892427089,0.0,0.014394000283006294,0.0097613385426887,0.017885227460281712,0.001830613943636478,0.0,0.0,0.0,0.0,0.02,3.7816971776294395e-16,3.7816971776294395e-16,6.765421556309548e-16,0.0,0.016068227079409057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.03303467663877453,0.02423340526643891,0.08011069584387707,0.02,0.02,0.02,0.02,0.010750741697902976,0.05116456141838731,0.06001232436890633,0.0,0.040444957925314405,0.0,0.0,0.02,0.02,0.0017499264401707015,0.0020031203755893827,0.03116474063654419,0.022975170042338705,0.02,0.04,0.02690686797936006,0.01401199629910088,0.0004921050629423958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002459993240238807,0.0,0.0,0.0,0.007399334681258512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00022737764952217784,0.02,0.02,0.04068249427944416,0.014449675799775512,0.07733237109790553,0.02,0.02,0.02,0.04000826520535142,0.02,0.02,0.06000322300014545,0.040939616047199354,0.030596689572607808,0.061221334876411314,0.007128330222803675,0.02,0.02,0.0,0.02,0.00558833227563032,0.02,0.013890803601024355,0.04,0.003327149027377095,0.029539960070015917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.421221639321459e-14,0.0,0.0,0.0,0.018010826056159255,0.0,0.002318917290573115,0.0,0.0,0.0,0.0,0.0
0.0,0.0007781508288219439,0.02,0.026015018409326563,0.0,0.0,0.015628426647492807,0.02,0.009629598461118471,0.02,0.02,0.02,0.02,0.02,0.0937753673542548,0.09282124964974538,0.023159808341334943,0.02,0.02,0.025113757891421503,0.023771003260959003,0.0,0.0,0.0,0.06,0.04127532089290427,0.0,0.0005553473708781566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1059542998358438e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02,0.0400049852412612,0.0,0.0754699986301598,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.016525820667144052,0.04,0.05562088476473139,0.020815255518648896,0.02,0.005033871926096738,0.02595388237972026,0.0,0.014630260098660723,0.0,0.02,0.048725169772710866,0.0,0.027080511474776345,0.020032769676211246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001026902479547065,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0019643885772217093,0.029703040706219444,0.04000878462687199,0.04024253499295197,0.0657638560209128,0.05868590185025464,0.02,0.007603760950381801,0.02,0.02,0.02,0.02,0.0,0.002177963475143669,0.04,0.02,0.02005520631214258,0.01382939873310027,0.02,0.02,0.022001413174563188,0.02,0.02,0.0,0.04,0.052035434084900564,0.020562981156509435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.748789209085835e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.008823373089764776,0.0,0.04000837171656256,0.040005740060125396,0.040418852903486166,0.040009027613106644,0.02,0.02,0.0035480033873993917,0.0042257362774842985,0.003406310286760719,0.02,0.02747372451828465,0.04,0.04,0.04,0.02050783744761943,0.02,0.02,0.009529536140123815,0.02336901491372571,0.02,0.00022589969914850493,0.004266339287892848,0.04000042577446884,0.0,0.026887283162546082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.676796698330435e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0001531277321266079,0.040007903924496546,0.04000520666142482,0.040010237840072876,0.04000326258127284,0.03488969393265815,0.02,0.02,0.02,0.0027135047745071228,0.02,0.015414381109976807,0.0016763071125598223,0.04,0.019986936757145614,0.026817027975029217,0.0021627012339712746,0.02,0.0,0.03927016174086277,9.42066200782955e-05,0.020003075854201018,0.02698656989057959,0.025816122569006002,0.0006122138290676143,0.004702749729779324,0.020000000668202504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.615021393870265e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0014991318563045406,0.030452167227762433,0.005715108154557776,0.00724179604501389,0.03785603093935709,0.04001972791187658,0.040011039898012926,0.04000772736914972,0.02,0.02,0.02,0.007136083839066539,0.0017307891612491004,0.0213464971443006,0.017646961247075876,0.04,0.00011995829945693366,0.02,0.02,0.021258542228660297,0.0018063510636697777,0.010497505841034259,0.007755174129700783,0.02706408473627623,0.009105066586865197,0.0031477708223377923,0.02000000146276859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.682196678984507e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
